time_s,source_v,output_v
0.0,-0.0004007893061742868,-0.040041756210798245
1e-06,-0.0069491098776462605,-0.055262377869203023
2e-06,-0.019011254915479715,0.010979529009044205
3e-06,0.05052596570942169,-0.021865534099298586
4e-06,-0.0003187997796502243,-0.001233908667357836
4.9999999999999996e-06,0.005335771668454606,-0.008822822905465504
6e-06,0.0061608115714521725,-0.03919038706718506
7e-06,0.010479428551160377,-0.014910434031002824
8e-06,-0.016771303814163245,-0.05085020287401311
9e-06,0.008235570239223293,0.01793030034430952
9.999999999999999e-06,-0.02812498811146215,0.03084910028711234
1.1e-05,0.0005577205670988811,0.06173081809474083
1.2e-05,-0.049716420677167174,-0.04507783717523874
1.3e-05,0.00831419198149527,0.004736011168473631
1.4e-05,-0.035518678820342965,-0.04258231200227741
1.4999999999999999e-05,0.0019799405476819626,0.027086480548162206
1.6e-05,-0.007004620412110617,0.012068772221471253
1.7e-05,0.0181174507149257,-0.04481640315136414
1.8e-05,-0.03957503796933389,0.060630088919631016
1.8999999999999998e-05,-0.0013919637804473812,-0.02505907419635134
1.9999999999999998e-05,0.011496618374231778,0.01594245176719453
2.1e-05,-0.016940100084716646,-0.0261799305534616
2.2e-05,0.03817599451915347,0.00317123825740387
2.3e-05,-0.005437811349012237,0.01881033099188185
2.4e-05,0.03546700487811187,0.0213107439946354
2.4999999999999998e-05,0.0059368470203008524,0.009738079122882066
2.6e-05,0.031724932329881134,-0.013607126162754904
2.7e-05,0.031477494669639325,-0.046778262507797715
2.8e-05,-0.02372477432940187,-0.006731806857211763
2.9e-05,0.018909648299544307,0.040521888036820136
2.9999999999999997e-05,0.020931013064496483,-0.1049903725649199
3.1e-05,-0.02252471443713598,0.02458764978612245
3.2e-05,-0.0025166483350549263,-0.03641221941615395
3.2999999999999996e-05,-0.0045860036883512015,-0.0082717621613899
3.4e-05,-0.014606540416611366,-0.015130358500844503
3.5e-05,-0.031955295220379994,-0.03595222446725893
3.6e-05,0.023175879266373753,0.03164815108080006
3.7e-05,-0.008550003436471469,-0.016518787520169276
3.7999999999999995e-05,-0.00393536890337176,0.025543750323610503
3.9e-05,-0.019796158785571227,-0.006703901319997093
3.9999999999999996e-05,-0.0063791750773424544,-0.0008637598796866422
4.1e-05,0.00665893255973685,-0.025126575526832833
4.2e-05,0.027279135779535224,-0.05816242019806493
4.2999999999999995e-05,-0.06496103758999992,-0.07141339791862154
4.4e-05,0.04371477738653212,0.05315541711329834
4.4999999999999996e-05,-0.015851363272857924,-0.05142653768546827
4.6e-05,0.003314674359706743,0.024835379536534172
4.7e-05,-0.03643618241977543,-0.019400759533040244
4.8e-05,0.002112488648052297,-0.031327894011384284
4.9e-05,-0.022237301692096634,0.03383177344523073
4.9999999999999996e-05,0.01671708664505712,0.010245653860556108
5.1e-05,0.012219615239268787,-0.020741311783793234
5.2e-05,-0.032032780397155146,0.013012583268153483
5.3e-05,0.007623035720156064,0.04053970586556263
5.4e-05,0.01436369126552564,-0.03249803033558379
5.4999999999999995e-05,-0.007232030831062337,-0.0120559555382306
5.6e-05,0.007254161428279878,-0.004815046252368125
5.6999999999999996e-05,0.026425221712682346,0.08440837915982431
5.8e-05,0.007250856411588895,0.01699660320327959
5.9e-05,0.01560362144398071,0.029456710918256194
5.9999999999999995e-05,-0.03273047374867431,-0.0424940827599922
6.1e-05,0.0319953552311494,-0.016237010675412486
6.2e-05,0.040886240251573586,-0.0009293253684382974
6.3e-05,0.02707566761556371,0.04389613610368955
6.4e-05,-0.012894420183468126,0.07498675934501768
6.5e-05,0.011975522318144588,0.027891595607869954
6.599999999999999e-05,0.01879115840113971,-0.02472571417132169
6.7e-05,-0.003315153130884525,-0.04778158721928663
6.8e-05,0.019180401343130107,-0.0002704497711077419
6.9e-05,-0.021035956959691487,0.05030050915156961
7e-05,0.008725808758933863,0.01575798015432457
7.099999999999999e-05,-0.002853733419368812,0.05913953984682644
7.2e-05,0.013334007162683102,0.03267176528026993
7.3e-05,0.003911562764160608,-0.010761647509112545
7.4e-05,0.017677784026086083,0.019753478162900073
7.5e-05,0.002956832856904684,-0.018346138758865253
7.599999999999999e-05,0.022449312237483473,0.03684551474641459
7.7e-05,0.01797882622475622,-0.02811899732755948
7.8e-05,0.03009869202537496,-0.08991076932943262
7.9e-05,-0.04077843769167264,-0.00865376477196095
7.999999999999999e-05,0.003131451622805268,0.02830525724445332
8.099999999999999e-05,0.006606259669509,0.027104818972356486
8.2e-05,-0.023880520426620623,-0.07928558689287911
8.3e-05,0.005399572957052382,0.05929423090754743
8.4e-05,-0.039838885669626366,-0.05620497320657455
8.499999999999999e-05,0.03438056203934499,-0.010557959978663553
8.599999999999999e-05,0.0016436600086179001,-0.004815787371815965
8.7e-05,-0.022114283565873888,0.034768235956696966
8.8e-05,0.008387697978382075,-0.0783523070214746
8.9e-05,-0.003739877546816214,-0.008250635804530086
8.999999999999999e-05,0.01783721733899202,0.014008256535178744
9.099999999999999e-05,0.01343980514440632,0.006619812944000946
9.2e-05,-0.028295726087735725,0.024642306310050925
9.3e-05,-0.019087674890394216,0.03336670535493609
9.4e-05,-0.048307885782070306,-0.02033908429428854
9.499999999999999e-05,-0.0023715899503837165,-0.04460089085161252
9.6e-05,0.019195860802816125,0.0197794154956993
9.7e-05,-0.022674185350774582,0.04151724098082866
9.8e-05,-0.016505292870270118,0.005563905769045038
9.9e-05,0.025091743288863794,0.07562461099885673
9.999999999999999e-05,0.01293300890125735,-0.03525916126524514
0.000101,-0.03318245364728683,0.029618423581322825
0.000102,0.03517396580541835,0.002719921307325619
0.000103,0.024259407649939845,0.0049471344349831655
0.000104,0.02181130869561894,-0.012837983273182476
0.00010499999999999999,0.022505724251872503,0.020821950905317656
0.000106,0.029964051157986123,0.017581576153885576
