time_s,source_v,output_v
0.0,-0.017188870187604566,-0.020885823816513348
1e-06,0.00903600925001801,-0.0025664229680436457
2e-06,0.008988277320792827,0.03133200540438954
3e-06,0.013757450193155597,0.03201024807725741
4e-06,-0.006949243971083836,0.008884382240562993
4.9999999999999996e-06,-0.004731380604186269,-0.008306545570092964
6e-06,-0.013002202072511224,0.008248602850898342
7e-06,-0.02905844189713093,0.007829007923335076
8e-06,-0.030836559597385543,0.0666917619261221
9e-06,0.0028806559584121775,-0.03282051093556664
9.999999999999999e-06,0.04303477828426725,-0.05627801194945629
1.1e-05,-0.0016450358060001989,-0.027840937149494475
1.2e-05,-0.002944693442529772,0.07350347568968371
1.3e-05,0.019377638198830732,-0.019808221766201523
1.4e-05,0.022848338588528656,0.019407646960034556
1.4999999999999999e-05,0.00963527994972112,0.029390356173293154
1.6e-05,-0.01898519230882795,0.01601517167268063
1.7e-05,0.01502893668891661,0.01020594800428183
1.8e-05,-0.01548309848209133,-0.0008761756545556936
1.8999999999999998e-05,-0.011821881552960035,0.04589245240791878
1.9999999999999998e-05,0.0020885795925618894,0.017468814140115266
2.1e-05,-0.020438342592919236,-0.026477879250293088
2.2e-05,0.022321072663270814,-0.03092042959051937
2.3e-05,-0.0228958617744804,-0.02824314706260815
2.4e-05,-0.0016044457090591776,0.0022532943521337986
2.4999999999999998e-05,-0.03718205887262526,0.001058306424261719
2.6e-05,-0.010449489918303212,-0.039801803177186706
2.7e-05,-0.013883137362412893,-0.013307688625574646
2.8e-05,-6.15850102334483e-05,-0.012383183888881183
2.9e-05,0.017302843255252474,0.037062826546100845
2.9999999999999997e-05,-0.03939498851554152,0.02280582180333727
3.1e-05,0.02851232230208447,-0.0035123590306318096
3.2e-05,0.0007006642347554061,-0.03313027696783237
3.2999999999999996e-05,0.023269857687384606,-0.01276774471342912
3.4e-05,0.019895650011750057,-0.027178243126249172
3.5e-05,0.03759443109390655,0.03382591693140144
3.6e-05,0.026467186718276775,0.0096270203109868
3.7e-05,0.0034981133612400996,0.03466358314493054
3.7999999999999995e-05,-0.016696317063958768,-0.07476767604211201
3.9e-05,-0.0034512986529305918,0.014781110725412355
3.9999999999999996e-05,0.016317883940382655,-0.013802725837101348
4.1e-05,-0.007771818093632724,-0.05386899037885092
4.2e-05,-0.021513456383837077,0.0040440795945542955
4.2999999999999995e-05,-0.025399886823912966,0.04378680460485731
4.4e-05,0.013380439104003035,-0.040207105018931946
4.4999999999999996e-05,-0.014010957079441026,-0.0019176731975043791
4.6e-05,0.010309205319591844,0.009901621557135865
4.7e-05,-0.007198958931306145,0.05293221792534492
4.8e-05,0.051895717791118734,0.07687700428893336
4.9e-05,-0.013562279213834108,0.027536214342359977
4.9999999999999996e-05,0.016580041358866603,0.03770559373325906
5.1e-05,0.018226307277121698,0.0004682052358022904
5.2e-05,0.08187720081978979,-0.040086829963959916
5.3e-05,-0.00764079428761979,0.05941868206848578
5.4e-05,0.027436271658578638,-0.02422796343884489
5.4999999999999995e-05,-0.058639881746505244,-0.023078053382295405
5.6e-05,0.02279252815949763,-0.0309606661261664
5.6999999999999996e-05,0.009313550104125866,-0.009796950955381287
5.8e-05,0.0022181707625172,-0.026447136830426123
5.9e-05,0.018064318818366218,-0.006321943332804031
5.9999999999999995e-05,-0.00278308862901686,0.006896263195442445
6.1e-05,0.003915020235936996,0.0987764773668873
6.2e-05,-0.020722587607039523,-0.032167003499002256
6.3e-05,-0.0642712620515514,-0.06347653221652977
6.4e-05,0.028437733363928637,-0.04396019719678396
6.5e-05,-0.0032235774793419737,0.01846775784364161
6.599999999999999e-05,-0.016352515565506237,0.02883031463775079
6.7e-05,0.024708455027422062,0.0018064595786501816
6.8e-05,-0.01748804284545802,-0.003005827990012977
6.9e-05,0.010294620387392615,-0.028290260024695774
7e-05,-0.0007098459746382703,0.006939413914704994
7.099999999999999e-05,0.0697195515558056,0.05110040751447287
7.2e-05,-0.0012743963730463038,-0.010857350303311027
7.3e-05,-0.029591872306623003,0.0634634513501215
7.4e-05,-0.017723208036881332,0.009544191796423658
7.5e-05,0.01003304463728312,0.0017814867071400205
7.599999999999999e-05,-0.0010335789905263721,-0.029843560444389797
7.7e-05,0.043269778842473294,-0.03518926006942796
7.8e-05,0.029464804651300105,0.003536294542471561
7.9e-05,-0.022865901362320997,0.01833019928951179
7.999999999999999e-05,-0.019737021038276816,-0.019646137668280255
8.099999999999999e-05,-0.027679977164362653,0.05268034348598683
8.2e-05,-0.03382445313191772,-0.0480193215767002
8.3e-05,-0.0026064551248313785,0.051134117051930536
8.4e-05,-0.07094961037233741,0.020032457053347705
8.499999999999999e-05,-0.013769348744018702,0.047914434137808
8.599999999999999e-05,-0.004567312838001934,-0.056151779400879766
8.7e-05,-0.02002710761099964,-0.033346436934844105
8.8e-05,0.034494765202254744,0.05423719523125392
8.9e-05,0.06093232649204994,-0.02599393866696249
8.999999999999999e-05,-0.0076482604962304765,0.0030050520058367016
9.099999999999999e-05,-0.03800137767883302,0.031437645976680036
9.2e-05,0.006408302285794508,-0.008889843142928929
9.3e-05,0.019009225373903538,0.033996286575896234
9.4e-05,-0.032269925617928845,0.036575441500488796
9.499999999999999e-05,-0.019846410318742777,0.013534654322511752
9.6e-05,0.005263701333700515,-0.05776736320641722
9.7e-05,0.0013189795613673541,-0.0012963853487231091
9.8e-05,0.022753257716070733,-0.02060494685284819
9.9e-05,-0.009760151057719912,0.07716867672594796
9.999999999999999e-05,-0.0015943876818053798,0.01922569454345472
0.000101,0.02691154159962532,0.03714472583894812
0.000102,-0.011323672869244177,-0.08394303630808493
0.000103,0.04764343416719741,0.05110862564218428
0.000104,-0.048594589267772506,0.054574573330904305
0.00010499999999999999,-0.01925115420736557,-0.031408047598950925
0.000106,-0.02610860710336605,0.053977085042933276
0.000107,-0.025468396051737563,0.05462802651698413
0.000108,0.034569230196185526,-0.010927291574198028
0.00010899999999999999,-0.04249516127546845,0.0476210189945046
0.00010999999999999999,0.023804780868694614,-0.055158584806583186
0.000111,0.030142008690450008,0.017824824723687762
0.000112,0.004977462984979815,0.0461951884008542
0.000113,0.0025927120603861965,0.04300431605774239
0.00011399999999999999,-0.017908214275448472,0.033867308038148275
0.00011499999999999999,0.016206599820625868,-0.012191152954523596
0.000116,0.003301035061388557,-0.01618710879376539
0.000117,0.010158790585103857,0.02151860979898653
0.000118,0.03231000396047547,-0.06241994293920799
0.00011899999999999999,0.004879267004121528,0.038120907386508376
0.00011999999999999999,0.0013789269857676248,0.015479324791738703
0.000121,-0.002563517828634293,0.039396711310972284
0.000122,-0.030692296460848725,-0.0075021822193413225
0.00012299999999999998,-0.0533378627590437,0.0031489332123875607
0.000124,0.022134820533621032,0.01464429930190793
0.000125,-0.025897116633403147,0.04605837161173218
0.000126,0.0031680710788187837,-0.0015904088201115236
0.000127,-0.021246944410992313,0.02509249153939705
0.000128,0.020244883976562388,-0.0024209655976757238
0.000129,-0.016968025958914414,-0.024936001185324044
0.00013,-0.009276284834609128,-0.014939595711401514
0.00013099999999999999,-0.032634115360294445,-0.05570011079013648
0.00013199999999999998,0.010724104471847183,0.020337688567105584
0.000133,-0.010566424989862799,-0.024129395982756003
0.000134,0.00547527399504242,-0.01755974954349607
0.000135,-0.027350079604013235,0.02138512013078757
0.000136,-0.030581839077018266,-0.02224781743722618
0.000137,-0.04112752978276351,-0.0059255704071924185
0.000138,-0.0038945640601162285,0.004194819612470448
0.000139,0.012585101820403477,-8.933520786439338e-05
0.00014,0.007228242866236311,0.009712557520023521
0.00014099999999999998,-0.020035760767954602,0.05764983839499066
0.00014199999999999998,0.0411935924438965,-0.012236325318153716
0.000143,0.0031805335494549027,-0.02501491779154196
0.000144,-0.016720536603798502,-0.028346141676527284
0.000145,-0.027830153149378995,0.01013739709985446
0.000146,0.029594607076308805,0.026204719185329843
0.000147,-0.01108871763377787,0.019086996953623977
0.000148,0.016873027182388315,0.0237154019645788
0.000149,-0.002154242067440281,-0.06813172463712973
0.00015,-0.033752518507466966,-0.022084680226063025
0.00015099999999999998,-0.023371215239758422,-0.006669656651699258
0.00015199999999999998,-0.01922041343818913,-0.014855476970215447
0.000153,0.026241468224776507,0.0783866709805328
0.000154,0.01240130066615329,-0.07929343902191774
0.000155,0.037026553022120004,-0.04492604279981128
0.000156,-0.011877872258531335,0.0606656425321576
0.000157,-0.002055179706710037,-0.07630621449606179
0.000158,0.011153342192765238,0.02894666942543475
0.000159,-0.009277163474511154,-0.0008567668338495087
0.00015999999999999999,-0.016601895020394337,0.022961842885315113
0.00016099999999999998,0.029137396965191943,-0.022494053076659602
0.00016199999999999998,0.013430916173758725,0.05877660589894188
0.000163,-0.047151364245092184,-0.008694127750739342
0.000164,0.0035559711484397408,0.027450019279620808
0.000165,0.016843405656911586,-0.07459960395880767
0.000166,0.014843788485609062,-0.016598635440085822
0.000167,0.022526035938088117,0.06266973991504568
0.000168,-0.0383557157993898,-0.00989644882907355
0.000169,0.040082705481625854,-0.016165060394103058
0.00016999999999999999,-0.010871010973758082,0.013454987730423001
0.00017099999999999998,-0.03178445832059981,0.019827658962894165
0.00017199999999999998,-0.022673755084776603,-0.005789949639077942
0.000173,-0.007002237386879409,-0.03018850417827905
0.000174,-0.022145068066087,-0.09959514281231764
0.000175,9.088961766196745e-05,-0.048602594327496335
0.000176,0.005618985731787943,0.019959265013914543
0.000177,0.014599499329086435,-0.027373279660197803
0.000178,-0.020339580991147008,0.030457957491128174
0.000179,-0.05311297823394992,0.016768588647509748
0.00017999999999999998,-0.01498619436111756,-0.04469651897904594
0.00018099999999999998,0.011833425899485044,0.05903435059485818
0.00018199999999999998,0.015902679948554984,0.015185569353506014
0.000183,0.00048087035642768375,0.06427285159637083
0.000184,-0.006582008110217967,0.010878614324714911
0.000185,-0.0027575225767515485,0.02408972304737326
0.000186,-0.015487114148346607,0.07138338880856736
0.000187,0.0064220980927672255,-0.04331761196194672
0.000188,-0.026064247228293674,0.014817194603445823
0.00018899999999999999,-0.003399419293853951,0.03668245811545294
0.00018999999999999998,0.05714546719687169,0.004992895205518986
0.00019099999999999998,0.009752083701187044,0.07017538595668303
0.000192,0.03687988579293831,0.029174139987916993
0.000193,-0.002373308305272454,0.08790797652181284
0.000194,-0.04044179742365552,-0.016263687379410276
0.000195,0.051940282949789286,-0.009073352995952796
0.000196,0.025662337207641984,0.07106310441245853
0.000197,-0.000498327236131249,-0.02122325599953711
0.000198,-0.023022977451042516,-0.004431066362047356
0.00019899999999999999,-0.01758876497561025,0.03618638818781994
0.00019999999999999998,-0.04209083239168496,0.030829830947483542
0.00020099999999999998,-0.012343217706342715,-0.03078961232471634
0.000202,-0.004112481218176144,-0.0064491073573974215
0.000203,-0.008614675563406239,0.02512362210602199
0.000204,-0.0068125027624511315,0.07620257980886447
0.000205,0.014074873985133032,-0.027837470202658636
0.000206,-0.0077921166368218305,-0.015288384861180485
0.000207,-0.008925403794695691,-0.021860626154826677
0.000208,0.0002603001575853595,0.0629727479214905
0.00020899999999999998,-0.009353121036898348,-0.014241516327321844
0.00020999999999999998,-0.0012852633309613554,0.06817665986966312
0.00021099999999999998,-0.02000691427340217,-0.03687242698535191
0.000212,-0.039903124671553346,0.04618505271835565
0.000213,0.0025714659407223514,0.07413946735346992
0.000214,-0.019679672738285567,-0.006997961518093353
0.000215,-0.019076047496437244,-0.06033671507392925
0.000216,-0.027601139902781974,0.033408078254669064
0.000217,-0.01758678895293559,0.01622655833539615
0.00021799999999999999,-0.007979558611201096,0.018894752512431657
0.00021899999999999998,-0.014726818262074812,0.0452861939567196
0.00021999999999999998,-0.0245152828229411,0.045413679578001034
0.00022099999999999998,-0.00010628063541318716,-0.009809143379582191
0.000222,0.05445829490348632,-0.012345772088155654
0.000223,0.0279074460508761,0.05661309578518852
0.000224,0.035135947662330934,0.01621740930160452
0.000225,-0.001006446210277625,-0.050493159608918876
0.000226,0.012358651273835225,0.03503047359791007
0.000227,-0.01578784923973112,0.07661582443613552
0.00022799999999999999,0.0012883904758506973,0.0023988005601078633
0.00022899999999999998,-0.017712857920582813,-0.017145809420161504
0.00022999999999999998,0.0009790152958446875,-0.053722307376432916
0.00023099999999999998,-0.01470813477574439,-0.06715994353431816
0.000232,0.01415776328668535,0.0060519268393206095
0.000233,-0.02075594458191803,0.07878512412115782
0.000234,-0.017160515171437445,-0.025839242555527418
0.000235,0.009755558542454981,-0.07073249375553045
0.000236,-0.04558590307949528,0.05377752054059487
0.000237,-0.017815047119026386,0.026409307149995374
0.00023799999999999998,-0.046960396827772644,0.015787538228079517
0.00023899999999999998,-0.0023063114046869594,0.07384616347706163
0.00023999999999999998,0.010472535445017264,0.012245849774861782
0.00024099999999999998,-0.026332038432262835,-0.02651632823634355
0.000242,-0.005485260804019373,-0.0071330956060752385
0.000243,-0.0019206468429162377,-0.0005039328627615725
0.000244,-0.020510216658806972,-0.02318183799825057
0.000245,-0.024004237035974128,-0.015101940526259808
0.00024599999999999996,-0.003770890921785612,-0.03400605136642194
0.000247,0.007953598330147811,0.044225269529918315
0.000248,0.01968504450491239,-0.02221740152881337
0.000249,0.016697491777093953,0.02723773974760224
0.00025,-0.029230345617972255,-0.01912843728824129
0.000251,0.022764461286578705,-0.0849785670789701
0.000252,-0.00997920282185232,-0.035665986671758194
0.00025299999999999997,0.015749133254236308,0.0209567999428129
0.000254,0.023895274768945582,0.06126191165126528
0.00025499999999999996,0.007421476916887148,-0.010733555197735105
0.000256,0.015181481293785574,0.029778365666819375
0.000257,-0.005590957428790778,0.013347968001332514
0.000258,0.004331925248628765,-0.022155814174196195
0.000259,-0.0028576428459322865,0.04102963030146157
0.00026,-0.006334053008134774,0.04493670303172105
0.000261,-0.0035488063687509927,0.029468662224659138
0.00026199999999999997,0.08137085248100323,0.018601701586002873
0.000263,-0.019281844145553277,0.06132531613808007
0.00026399999999999997,0.015713903958659944,0.07754275429759591
0.000265,0.035744451119512945,0.008366740671322561
0.000266,0.0032863488152001957,-0.007946272603040337
0.000267,-0.01545066596395394,-0.08098877094728486
0.000268,0.01946339955824128,-0.01091055139526534
0.000269,-0.023513465087826257,-0.03652388566997642
0.00027,-0.0027960970608560103,0.0020655149653009126
0.000271,0.04419244379521338,0.010849170488645199
