time_s,source_v,output_v
0.0,0.006842480483071317,-0.08709237338661652
1e-06,0.05106431395846761,-0.03353224088724588
2e-06,-0.004003376801843347,0.001025783578092496
3e-06,-0.014329289249173031,-0.015581240001061201
4e-06,0.006173119199885078,0.016078792771564647
4.9999999999999996e-06,-0.01374237225755266,0.046889820353932715
6e-06,-0.017444539228194698,0.03639055427688199
7e-06,-0.02937658271878888,0.029385648845195435
8e-06,0.021155557572068426,0.07454312557151552
9e-06,0.005942170500170269,-0.003037592777311152
9.999999999999999e-06,-0.01277221488250373,-0.034370443994010395
1.1e-05,0.023506344717722717,0.04418712794371335
1.2e-05,-0.03757190756874964,0.05066057260662705
1.3e-05,-0.007795781706430665,0.026240003138727108
1.4e-05,-0.022112444436644136,0.033724232156697245
1.4999999999999999e-05,-0.049700470536019094,-0.019143755738686975
1.6e-05,-0.01654292606202838,-0.046362206810662214
1.7e-05,-0.06305935026744279,0.06252583074222338
1.8e-05,0.00022239232938729556,0.021947194926130995
1.8999999999999998e-05,0.0378607933325101,0.02506489509911041
1.9999999999999998e-05,0.01735412027658244,-0.055830349013940656
2.1e-05,0.015643819646322405,0.012671660877796148
2.2e-05,0.009387246241654731,-0.022878690234716604
2.3e-05,-0.020408007321289022,0.03321722943900392
2.4e-05,-0.039583322038234205,0.016585639559518296
2.4999999999999998e-05,0.0019407672088599557,0.00037930708989394413
2.6e-05,0.014800748314628487,0.03505142322068741
2.7e-05,0.013362964996652441,0.056369214064743746
2.8e-05,0.02943923657576308,0.047135238672851194
2.9e-05,0.03277244332720511,0.02182835562796634
2.9999999999999997e-05,-0.0013954376687978951,0.0038065499585911377
3.1e-05,-0.011402999611360662,-0.005977759091365421
3.2e-05,-0.03513568973338882,0.011461408323637432
3.2999999999999996e-05,-0.02441660624204445,0.005678280076885946
3.4e-05,0.03878085432238205,-0.04813668752566963
3.5e-05,0.011367558212084784,0.02101584542536117
3.6e-05,0.032103585102716596,0.01751181417288803
3.7e-05,0.004711011807256131,-0.0529598581630059
3.7999999999999995e-05,0.03590789093482444,0.1024115194033864
3.9e-05,-0.010538961048793436,-0.012569905004863
3.9999999999999996e-05,-0.008233769442485533,0.007073287096028842
4.1e-05,-0.00971516188645858,0.025875941299351748
4.2e-05,0.023956593306478702,0.09121870054937939
4.2999999999999995e-05,-0.01488721901096389,-0.02270789907100057
4.4e-05,-0.04193221531665162,0.0004002300528074936
4.4999999999999996e-05,0.02208129503057079,0.04212257283486839
4.6e-05,-0.04760232244420511,0.0008104048617051145
4.7e-05,0.008367565916345006,0.048320754480384906
4.8e-05,0.020047996782549954,0.021730518998119838
4.9e-05,-0.015274009188410329,0.022083019681763516
4.9999999999999996e-05,-0.04387220037079833,0.009620425320172824
5.1e-05,0.039599081953403566,0.0027727320663985216
5.2e-05,-0.014497554105486244,-0.1152795082771547
5.3e-05,0.008197814879244402,-0.05734941565296429
5.4e-05,-0.013387601057189238,-0.0011192706996528115
5.4999999999999995e-05,-0.014548671002515681,-0.03056529617086129
5.6e-05,0.001897688408390608,-0.04878400451707328
5.6999999999999996e-05,0.010678584173081781,0.001156237467506213
5.8e-05,0.011659290837347742,-0.022408103256682254
5.9e-05,0.008025381706679982,0.004478702579886649
5.9999999999999995e-05,-0.039397070475833296,0.008638763022758147
6.1e-05,0.03251269789274554,-0.0596800952487341
6.2e-05,0.008619731316020713,-0.012687884330895705
6.3e-05,0.029039512604657952,0.03327984677025089
6.4e-05,0.0031326855352850655,-0.01533836753256287
6.5e-05,0.0303336572618301,-0.04660782282017927
6.599999999999999e-05,-0.011776298621746357,-0.021573718771767125
6.7e-05,-0.02359807545344718,0.03195876041241391
6.8e-05,-0.03435645533772074,0.01646262439499938
6.9e-05,0.00028565473414477583,0.025690000712645905
7e-05,-0.016892870103105563,-0.013724997096078148
7.099999999999999e-05,0.028668050701066705,0.018756907708733495
7.2e-05,0.023047063847636537,0.026026805237036845
7.3e-05,0.015494700324607003,-0.02250639690396613
7.4e-05,-0.008192008524836852,0.01683989591093108
7.5e-05,0.009161344108601737,0.002975366217049996
7.599999999999999e-05,-0.01126586865140309,0.02694447237831026
7.7e-05,-0.014309463142256496,-0.04501966749731026
7.8e-05,0.004603335344882699,0.05027551463851765
7.9e-05,-0.026642905897789077,-0.057177930878036326
7.999999999999999e-05,-0.0262394786706393,0.03152135707379367
8.099999999999999e-05,-0.019570875669025323,0.0019277245652614282
8.2e-05,0.018782172064588473,-0.04640861063117049
8.3e-05,0.0172011708691771,0.03445610796591534
8.4e-05,0.024188684574586117,0.0138649189759518
8.499999999999999e-05,0.057763650540547065,-0.025247236935974922
8.599999999999999e-05,-0.02074636412236744,0.10182706672580279
8.7e-05,-0.017493130907187716,-0.03502888077447218
8.8e-05,0.035943917821676906,0.011420407597592564
8.9e-05,0.027532481634596345,0.03188540999354017
8.999999999999999e-05,0.01461959164129789,0.035776998244633026
9.099999999999999e-05,0.014883268869818701,0.005580252910212676
9.2e-05,-0.005062578447917578,0.002616106134721924
9.3e-05,0.0015574024422480976,-0.007546741902130105
9.4e-05,-0.01267941954820388,-0.10390511435150067
9.499999999999999e-05,-0.022190661454631663,0.03381922701278758
9.6e-05,0.020413423884531583,0.020822228954511805
9.7e-05,0.023300279963283578,0.015157601016276293
9.8e-05,-0.02715453888194587,0.01556981781987937
9.9e-05,-0.009571353659725992,0.04155423103314791
9.999999999999999e-05,0.013791175358005073,-0.08112521295716305
0.000101,0.03540796137874434,-0.009292368951562179
0.000102,-0.012567217088959423,-0.0067782174120456905
0.000103,-0.0046612162958603555,-0.020066552777723907
0.000104,0.016422033576073726,-0.04629469142013895
0.00010499999999999999,0.024114105681271692,0.04191078655129259
0.000106,-0.004620220885335439,0.03625324820502446
0.000107,-0.00013626057150816574,-0.01902335235620707
0.000108,-0.0036684263248750178,0.008497710704997165
0.00010899999999999999,0.009487987847708972,0.0069529424435005125
0.00010999999999999999,0.0092864255692636,-0.011267769830426433
0.000111,0.02312575690588476,0.005624200628726733
0.000112,-0.04111732002073252,0.017509562827023317
0.000113,0.00021803480109003345,0.035422165207140664
0.00011399999999999999,-0.013668210005600232,-0.015601993317258221
