time_s,source_v,output_v
0.0,0.011399225648186252,0.020536264902047293
1e-06,0.025729459412585177,0.05169436322179365
2e-06,0.035467266934161176,-0.04798757108338863
3e-06,-0.01044773306235518,-0.0010976908683589031
4e-06,-0.009922797309486031,0.022515538145098463
4.9999999999999996e-06,0.0021100531934553006,0.03053217994838599
6e-06,-0.02703486155316582,0.0040409461781998526
7e-06,-0.02412807096961174,0.04224384922200002
8e-06,0.00019413882028664983,0.0009447101692749841
9e-06,0.023148197074447055,-0.040609922998520995
9.999999999999999e-06,-0.0007758545189689801,0.001861232148799845
1.1e-05,0.011427055760475356,0.019336681182764152
1.2e-05,-0.033932020633465135,-0.016029255959833136
1.3e-05,-0.004199323213055436,-0.05840087763204673
1.4e-05,0.016681431814191214,-0.027635483743149447
1.4999999999999999e-05,0.05845857886559341,-0.013705142293771405
1.6e-05,0.020894611570067098,-0.025853429532496617
1.7e-05,-0.001231873292914555,-0.008558455096866298
1.8e-05,-0.012525218834387298,-0.020813912751594152
1.8999999999999998e-05,0.0013028243114153206,-0.04058021119112529
1.9999999999999998e-05,-0.015806637227719408,0.017805306001399988
2.1e-05,0.04188945378636571,0.018254843756051728
2.2e-05,-0.0019488118783617854,-0.01462137326644528
2.3e-05,0.020682749316531128,-0.09063229600573318
2.4e-05,-0.0326572230858052,-0.01899762501663062
2.4999999999999998e-05,0.03493596348759772,0.042088723868515844
2.6e-05,-0.012579698329982401,-0.022917537140192498
2.7e-05,0.07123467032879853,-0.009142033160944023
2.8e-05,0.0008688894165029776,-0.028061951949742717
2.9e-05,0.0036402861204025264,-0.04125670972414677
2.9999999999999997e-05,0.015374729160842449,0.01953815506791984
3.1e-05,-0.03661612144696904,-0.03083105666397364
3.2e-05,0.01695129115580322,-0.017847434527613074
3.2999999999999996e-05,0.05298391146593855,0.01918028518480601
3.4e-05,-0.009805571278983422,0.035795013808818686
3.5e-05,-0.013794743992773346,0.06750398486108053
3.6e-05,-0.0018323630105873173,0.009402408571766092
3.7e-05,-0.03098466906893448,0.015333191856936903
3.7999999999999995e-05,-0.02122144865649861,0.010953394222211022
3.9e-05,-0.015991645041636204,-0.05736187344525354
3.9999999999999996e-05,-0.03170867134947083,-0.03805569258070666
4.1e-05,0.054516750952234086,0.040343764855348775
4.2e-05,-0.019510113935729174,0.007362929204514249
4.2999999999999995e-05,-0.0029288975969202443,0.07197579323786035
4.4e-05,0.03452268673276561,-0.042771750258113486
4.4999999999999996e-05,0.01436820656259035,-0.046468595815953806
4.6e-05,0.004110801268754126,0.0191520074817162
4.7e-05,-0.0031170564267179613,-0.03922528240338502
4.8e-05,0.037513062597268054,0.014224159205396845
4.9e-05,0.02993506182663539,-0.04526194881182843
4.9999999999999996e-05,-0.03226632017357046,-0.011303086813040639
5.1e-05,0.01410926694206327,-0.015389561845526764
5.2e-05,0.018729765327970754,-0.03660566330577853
5.3e-05,-0.017580148210215082,0.01050681136600355
5.4e-05,-0.029717558008924217,0.0608054441607089
