time_s,source_v,output_v
0.0,0.05218614279030581,-0.047070614570096064
1e-06,0.04047014594949751,-0.05992159642065969
2e-06,0.03191544181711418,0.02776188115739033
3e-06,0.060897952108085955,0.024650882063928417
4e-06,-0.04045328535246856,-0.0389880964048582
4.9999999999999996e-06,0.041674867634272056,0.029055896996793937
6e-06,-0.002097346735092913,-0.018250259004877308
7e-06,0.05972872260129946,-0.047297878085113175
8e-06,0.012825687403893128,-0.008471170354624608
9e-06,-0.015970565762542882,0.08250713087190584
9.999999999999999e-06,0.042420545640645145,-0.023154366887023513
1.1e-05,0.02551168921671846,-0.05517902963148325
1.2e-05,-0.02548707488999169,-0.04196541332002191
1.3e-05,0.01860384218664211,0.01846843095422576
1.4e-05,-0.024462773963103437,-0.09056503741383591
1.4999999999999999e-05,0.0036247620130900704,-0.06736937551663749
1.6e-05,-0.00020170868387341963,0.022078981841262797
1.7e-05,0.011004685057617265,-0.02337711354613569
1.8e-05,0.02766541089527091,0.022284437152296062
1.8999999999999998e-05,0.040519008508624915,-0.017159467293314568
1.9999999999999998e-05,0.03335497417831753,0.06878254022949619
2.1e-05,0.022501756759814116,0.005250294673552964
2.2e-05,-0.010411793040085228,-0.006449456995796319
2.3e-05,0.0060979514279249055,0.00273749268435128
2.4e-05,0.04259319903344133,-0.05635335556061923
2.4999999999999998e-05,0.026068720702101783,-0.03367789238486609
2.6e-05,0.017202549939924757,-0.005390434292096306
2.7e-05,0.005798087991635149,0.043943493860410625
2.8e-05,0.027530950934340544,-0.09236339514804616
2.9e-05,-0.02012894566305697,0.028875582648354357
2.9999999999999997e-05,-0.028025442052391214,0.026492767483659564
3.1e-05,0.015489526490006797,0.02920285164671018
3.2e-05,0.0258071670393514,-0.06353747233512021
3.2999999999999996e-05,-0.020798830343751063,-0.02555685854563549
3.4e-05,-0.008787907126275666,-0.08848758391678535
3.5e-05,-0.0022451949440359716,-0.022564302643557292
3.6e-05,0.008533580093567509,0.0011410515270340825
3.7e-05,-0.004585334784063388,0.016313230504920166
3.7999999999999995e-05,-0.0043884404907668815,-0.05298292141477625
3.9e-05,-0.022369031024505062,-0.009500912198564183
3.9999999999999996e-05,-0.026944963242115674,0.009357623012283892
4.1e-05,-0.031186416502966614,-0.013216319748752283
4.2e-05,0.014976526149691388,-0.04045208002322119
4.2999999999999995e-05,-0.013699018810783743,-0.06433632543440655
4.4e-05,-0.022229486308233005,0.023738498405512436
4.4999999999999996e-05,0.025209332000537595,-0.02098880539705385
4.6e-05,0.010218102287546405,0.017808488512102056
4.7e-05,0.03411567748424971,-0.04111291372877134
4.8e-05,-0.012337144777992576,0.06518821879665
4.9e-05,-0.015236781291459226,0.03975039895492583
4.9999999999999996e-05,-0.02976422163000912,-0.00015658872110491857
5.1e-05,0.045045578591718025,-0.0028185398140574847
5.2e-05,-0.0012847068199108031,0.014719616998078071
5.3e-05,0.051466944649175665,-0.022501916918930838
5.4e-05,-0.038847690712393496,0.06018698556772959
5.4999999999999995e-05,0.0008929627277639929,-0.05062055531045913
5.6e-05,-0.008375075404757607,0.1025184136831369
5.6999999999999996e-05,-0.016840260385563938,-0.00643909954219966
5.8e-05,-0.012230881168857828,0.007174269249602285
5.9e-05,-0.01823008565793934,0.025503087928703733
5.9999999999999995e-05,-0.01018870018487202,0.012735017993638305
6.1e-05,0.029220532872504392,0.06600442503001466
6.2e-05,0.017316280904964034,-0.03168197237285457
6.3e-05,-0.012076392607628833,-0.0010378460352403688
6.4e-05,-0.006976722587524927,0.06291881416124555
6.5e-05,0.0048336652159583805,-0.0507843518631781
6.599999999999999e-05,0.023146342101820976,-0.025718456571653805
6.7e-05,-0.03586686159554452,-0.00046305372762621536
6.8e-05,0.0008845729464791182,0.002133777778114009
6.9e-05,-0.033652285291339144,-0.021552078309482917
7e-05,-0.00710943398553069,-0.004037329899003292
7.099999999999999e-05,0.014442214023689826,0.04756856015719075
7.2e-05,0.04565927162871892,-0.04379404553297504
7.3e-05,0.0068564038833125165,-0.04665364049495278
7.4e-05,-0.02971143752676972,-0.049425409327453325
7.5e-05,0.012381986694710023,0.008784931902408684
7.599999999999999e-05,-0.020522467980085925,-0.03122115120830196
7.7e-05,-0.005532439595131162,0.011482426510499244
7.8e-05,0.006850433553811636,0.007943597125874679
7.9e-05,-0.00631895500625804,0.0257111347290782
7.999999999999999e-05,0.01666214493438759,-0.02747661232783485
8.099999999999999e-05,-0.023149008482284263,0.0201616011746987
8.2e-05,0.03143799110670267,-0.07734202872260997
8.3e-05,-0.022501401635698103,-0.11982999944359517
8.4e-05,0.031368325756529494,-0.039933494275754766
8.499999999999999e-05,0.018673957878923706,-0.05633608897630528
8.599999999999999e-05,0.0026601844026169037,-0.09141776268653504
8.7e-05,-0.0173980666205236,-0.03161255017437887
8.8e-05,-0.003996942887646162,0.03957311252013711
8.9e-05,0.019635037147061035,0.03575683972545082
8.999999999999999e-05,-0.017878640400848588,-0.018999240585880962
9.099999999999999e-05,-0.016030876478118482,0.052086771908207034
9.2e-05,-0.04219471718119097,-0.001105164543407121
9.3e-05,0.0037644522008180486,0.09852493155485982
9.4e-05,-0.06010014261987702,0.018105710772661786
9.499999999999999e-05,0.007423839887475252,-0.028772898663730954
9.6e-05,0.019217461826970594,-0.01441656905520833
9.7e-05,-0.0010708749639952424,-0.029253997582578455
9.8e-05,-0.004015376189891825,0.01422567372463842
9.9e-05,0.01533009078309857,-0.025072091096396167
9.999999999999999e-05,0.015619740223867718,0.023480229762016604
0.000101,0.029020005469832855,-0.07216841468792846
0.000102,-0.004751582931259682,0.02271108352081494
0.000103,0.014555785513917237,-0.015918456068685933
0.000104,-0.0036015302505587495,0.040978154061525565
0.00010499999999999999,0.016090035235220818,-0.000881562847594256
0.000106,0.02045611697316156,-0.04405493817996806
0.000107,0.010283228033859872,0.01871743940990566
0.000108,-0.0038060217906578696,0.004333364121148163
0.00010899999999999999,0.006179422626796731,0.04451658875791883
0.00010999999999999999,-0.03654166751155052,0.019606407695655786
